pg_id,title,author,year,fictionality,language,pages
49280,"Los caminos del mundo, novela.","Baroja, Pío, 1872-1956.",1921,0,spa,
69422,"Le gaie farandole, con illustrazioni.","Beltramelli, Antonio, 1874-1930.",1908,0,ita,244.0
69052,"The ward of Tecumseh, by Crittenden Marriott ... with illustrations by Frank McKernan.","Marriott, Crittenden, 1867-1932.",1914,1,eng,336.0
33753,"In paths of peril; a boy's adventures in Nova Scotia, by J. Macdonald Oxley.","Oxley, James Macdonald, 1855-",1903,1,eng,128.0
40303,"The Rover boys on a hunt : or, The mysterious house in the woods / by Arthur M. Winfield (Edward Stratemeyer)","Stratemeyer, Edward, 1862-1930.",1920,1,eng,310.0
35159,"An essay on criticism, as it regards design, thought, and expression in prose and verse / John Oldmixon","Oldmixon, Mr. 1673-1742",1971,0,eng,94.0
18003,La femme a collier de velours / par Alexandre Dumas.,"Dumas, Alexandre, 1802-1870.",1899,1,fre,234.0
15854,Initial studies in American letters / by Henry A. Beers.,"Beers, Henry A. 1847-1926.",1895,0,eng,
63211,A year with a whaler / Illustrated with photographs.,"Burns, Walter Noble",1919,0,eng,250.0
42046,Ireland under the Tudors; with a succinct account of the earlier history.,"Bagwell, Richard, 1840-1918.",1963,0,eng,
19078,The Red book of heroes / by Mrs. Lang ; edited by Andrew Lang ; with 8 coloured plates and numerous illustrations by A. Wallis Mills.,"Lang, Mrs.",1909,0,eng,368.0
9944,"The conquest of fear,","King, Basil, 1859-1928.",1942,0,eng,272.0
36092,North Devon pottery and its export to America in the 17th century.,"Watkins, C. Malcolm.",1960,0,eng,60.0
25604,A manual of the Malay language. With an intoductory sketch of the Sanskrit element in Malay. By William Edward Maxwell ...,"Maxwell, William Edward, Sir, 1846-1897.",1907,0,eng,182.0
33118,Just around the corner : romance en casserole / by Fannie Hurst ... ; illustrated.,"Hurst, Fannie, 1889-1968",1914,1,eng,2.0
40343,Lilian. [A novel],"Greenough, Sarah Dana Loring, 1827-1885.",1863,1,eng,312.0
33997,"The Jonathan papers,","Morris, Elisabeth Woodbridge, 1870-1964.",1912,0,eng,
55578,Der leizie sommer; eine erzählung in briefen von Ricarda Huch.,"Huch, Ricarda, 1864-1947.",1927,1,ger,
36642,"Eli's children; the chronicles of an unhappy family, by George Manville Fenn.","Fenn, George Manville, 1831-1909.",1890,0,eng,3.0
26044,"Peter and Jane, or, The missing heir / by S. Macnaughtan.","Macnaughtan, S. -1916.",1912,1,eng,
34864,The boys of Old Monmouth : a story of Washington's campaign in New Jersey in 1778.,"Tomlinson, Everett T. 1859-1931.",1898,0,eng,
32790,"Carta de Elmano da Cunha em resposta a outra, Bom-senso e bom-gosto, dirigida por Anthero do Quental ao excellentissimo senhor Antonio Feliciano de Castilho ...","Cunha, Elmano da.",1865,0,por,
2460,"The madonna of the future : and other tales / by Henry James, Jr.","James, Henry, 1843-1916.",1880,1,eng,413.0
64468,"Birds of song and story, by Elizabeth and Joseph Grinnell.","Grinnell, Elizabeth, 1851-",1901,0,eng,150.0
36561,The widow Barnaby.,"Trollope, Frances Milton, 1780-1863.",1856,1,eng,
5836,"Sketches new and old, by Mark Twain [pseud.]","Twain, Mark, 1835-1910.",1917,1,eng,5.0
12441,The house of a thousand candles.,"Nicholson, Meredith, 1866-1947.",1911,0,eng,
46206,Ford manual for owners and operators of Ford cars.,Ford Motor Company.,1915,0,eng,
1221,"Preliminary revision of the North American species of cactus, anhalonium, and lophophora.","Coulter, John Merle, 1851-1928.",1894,0,eng,
15220,"The life and work of Susan B. Anthony; including public addresses, her own letters and many from her contemporaries during fifty years,","Harper, Ida Husted, 1851-1931.",1908,0,eng,
68819,Het leemen wagentje : Indisch tooneelspel uit Sanskṛt en Prākṛt in het Nederlandsch vertaald / door Jean Philippe Vogel.,Śūdraka.,1897,0,dut,216.0
44438,"The war with Mexico, 1846-1848 : a select bibliography on the causes, conduct, and the political aspect of the war, together with a select list of books and other printed material on the resources, economic conditions, politics, and government of the Republic of Mexico and the characteristics of the Mexican people, with annotations and an index / by Henry E. Haferkorn.","Haferkorn, Henry Ernest, 1859-1933.",1970,0,eng,
39749,Principles of decorative design,"Dresser, Christopher",1973,0,eng,167.0
42358,Frank at Don Carlos' rancho / by Harry Castlemon,"Castlemon, Harry, 1842-1915",1910,1,eng,193.0
15062,Elämän havainnoita; kuwauksia kansamme elämästä.,"Päivärinta, Pietari, 1827-1913.",1883,0,fin,
68946,Pausaniae Descriptio Graeciae / Recognovit Iohannes Henricus Christianus Schubart.,"Pausanias, active approximately 150-175.",1881,0,grc,
59092,The story of man in Yellowstone / by Merrill D. Beal.,"Beal, Merrill D., 1898-1990",1960,0,eng,
38027,The autobiography of Countess Sophie Tolstoi / with preface and notes by Vasilii Spiridonov ; translated by S.S. Koteliansky and Leonard Woolf.,"Tolstai︠a︡, S. A. 1844-1919.",1922,0,eng,126.0
55507,"The story of Justin Martyr, and other poems / by Richard Chenevix Trench.","Trench, Richard Chenevix, 1807-1886.",1836,0,eng,213.0
56461,"La première Canadiènne du Nord-Ouest; ou, Biographie de Marie-Anne Gaboury ... par m. l'abbé G. Dugast.","Dugas, Georges, 1833-1928.",1883,0,fre,
1951,The coming race / [Edward Bulwer Lytton].,"Lytton, Edward Bulwer Lytton, Baron, 1803-1873.",1899,0,eng,122.0
101,The hacker crackdown : law and disorder on the electronic frontier / Bruce Sterling.,"Sterling, Bruce",1992,0,eng,328.0
62304,"Black'erchief Dick, by Margery Allingham; with an introduction by William McFee.","Allingham, Margery, 1904-1966.",1934,1,eng,302.0
3905,"The Emile of Jean Jacques Rousseau; selections, translated and edited by William Boyd.","Rousseau, Jean-Jacques, 1712-1778.",1956,0,eng,
44918,"Hombres y glorias de América, por Enrique Piñeyro.","Piñeyro, Enrique, 1839-1911.",1903,0,spa,356.0
2971,The memoirs of Giacomo Casanova di Seingalt.,"Casanova di Seingalt, Giacomo.",1922,0,eng,
16381,The summons / by A. E. W. Mason.,"Mason, A. E. W. 1865-1948.",1920,1,eng,320.0
70409,Vacuum cleaning systems : a treatise on the principles and practice of mechanical cleaning / by M. S. Cooley.,"Cooley, M. S. 1874-",1913,0,eng,232.0
10637,The uprising of a great people. The United States in 1861. To which is added A word of peace on the difference between England and the United States. From the French of Count Agénor de Gasparin. By Mary L. Booth.,"Gasparin, Agénor, comte de, 1810-1871.",1862,0,eng,
36063,Tempeste.,"Negri, Ada, 1870-1945.",1896,0,ita,319.0
3561,"Private memoirs of Napoleon Bonaparte, during the periods of the directory, the consulate, and the empire. By M. de Bourrienne, private secretary to the emperor.","Bourrienne, Louis Antoine Fauvelet de, 1769-1834.",1831,0,eng,
36790,"A book about the theater, by Brander Matthews ...","Matthews, Brander, 1852-1929.",1916,0,eng,334.0
20023,"Further letters of Queen Victoria, from the archives of the House of Brandenburg-Prussia / translated from the German by Mrs. J. Pudney and Lord Sudley ; and edited by Hector Bolitho.","Victoria, Queen of Great Britain, 1819-1901.",1971,0,eng,286.0
49008,"The works of William Shakespere : containing his plays and poems / from the text of the editions by Charles Knight ; with glossarial notes and facts connected with his life and writings, abridged from 'William Shakespere, a biography' ; illustrated by W. Harvey ; complete in one volume.","Shakespeare, William, 1564-1616.",1854,0,eng,1080.0
73722,"A little maid of Picardy, by Amy E. Blanchard, illustrated by Frank T. Merrill.","Blanchard, Amy Ella, 1856-1926.",1919,0,eng,338.0
32099,The Titanic Disaster; poem.,"Mc Kenzie, J. H.",1912,0,eng,
7393,The poetical works of Oliver Wendall Holmes.,"Holmes, Oliver Wendell, 1809-1894.",1892,0,eng,
39916,The Ranger boys outwit the timber thieves / by Claude A. Labelle ...,"Labelle, Claude A.",1922,0,eng,
31710,"The hills and the vale, by Richard Jefferies. With an introduction by Edward Thomas.","Jefferies, Richard, 1848-1887.",1909,0,eng,312.0
17001,"An elementary course in synthetic projective geometry, by Derrick Norman Lehmer.","Lehmer, Derrick Norman, 1868-1938.",1917,0,eng,128.0
15290,Why the chimes rang / by Raymond Macdonald Alden ; decorated by Mayo Bunker.,"Alden, Raymond Macdonald, 1873-1924.",1909,0,eng,
68294,Dulcie Carlyon / a novel by James Grant.,"Grant, James, 1822-1887.",1886,0,eng,379.0
11955,A popular history of France from the earliest times / tr. by Robert Black.,"Guizot, M. 1787-1874.",1899,0,eng,
55631,History of chemistry / by Sir Edward Thorpe.,"Thorpe, T. E. Sir, 1845-1925.",1921,0,eng,
56617,The art of theatrical make-up; by Cavendish Morton. Illustrated with thirty-two reproductions from photographs of the author by himself.,"Morton, Cavendish.",1909,0,eng,137.0
23624,"Ride proud, Rebel! / Andre Norton.","Norton, Andre.",1961,1,eng,255.0
30823,"Memoirs of life and literature, by W.H. Mallock.","Mallock, W. H. 1849-1923.",1920,0,eng,284.0
70025,Gora.,"Tagore, Rabindranath, 1861-1941.",1924,0,eng,408.0
41119,A Russian proprietor : and other stories.,"Tolstoy, Leo, graf, 1828-1910.",1899,1,eng,364.0
21470,"The missing ship: notes from the log of the ""Ouzel"" galley.","Kingston, William Henry Giles, 1814-1880.",1883,0,eng,
6741,Memoirs of the life of the Right Honourable Richard Brinsley Sheridan. By Thomas Moore ...,"Moore, Thomas, 1779-1852.",1826,0,eng,
21455,Dick Cheveley : his adventures and misadventures / by W.H.G. Kingston.,"Kingston, William Henry Giles, 1814-1880.",1881,1,eng,396.0
20987,"The story of the war in South Africa, 1899-1900 / With map and portrait of the author.","Mahan, A. T. 1840-1914.",1900,0,eng,
38296,"Wild adventures round the pole, or The cruise of the ""Snowbird"" crew in the ""Arrandoon"".","Stables, Gordon, 1840-1910.",1885,0,eng,
40633,In northern mists; Arctic exploration in early times. Translated by Arthur G. Chater.,"Nansen, Fridtjof, 1861-1930.",1970,0,eng,
6405,John Keble's parishes : a history of Hursley and Otterbourne / by Charlotte M. Yonge.,"Yonge, Charlotte M. 1823-1901.",1899,0,eng,235.0
18047,"Dio's Rome; an historical narrative originally composed in Greek during the reigns of Septimus Severus, Geta and Caracalla, Macrinus, Elagabalus and Alexander Severus: and now presented in English form, by Herbert Baldwin Foster ...",Cassius Dio Cocceianus.,1906,0,eng,
10939,After Waterloo;,"Frye, William Edward, 1784-1853.",1908,0,eng,
64144,Femmes nouvelles.,"Margueritte, Paul, 1860-1918.",1899,1,fre,3.0
43873,"Giacomo Puccini, by Wakeling Dry.","Dry, Wakeling.",1906,0,eng,114.0
40380,The school system of Norway / by David Allen Anderson.,"Anderson, David Allen, 1874-",1983,0,eng,232.0
11224,Utilitarianizm : o svobodëiìe / perevod s anglåiæiskago A.N. Nevëiìedomskago.,"Mill, John Stuart, 1806-1873.",1882,0,rus,387.0
42647,"Old and new Paris : its history, its people, and its places / H. Sutherland Edwards.","Edwards, H. Sutherland 1828-1906.",1893,0,eng,
31939,"Le bossu, ou Le petit Parisien.","Féval, Paul, 1817-1887.",1872,0,fre,
28082,Œuvres complètes de Lord Byron.,"Byron, George Gordon Byron, Baron, 1788-1824.",1822,0,fre,
43169,Philippa / by Mrs. Molesworth ; with eight illustrations by J. Finnemore.,"Molesworth, Mrs., 1842-1921.",1896,1,eng,328.0
70460,"Docas, the Indian boy of Santa Clara,","Snedden, Genevra Sisson, 1873-",1899,0,eng,
56930,Meren takaa.,"Kallas, Aino Krohn, 1878-1956.",1904,0,fin,
14619,"An account of the Battle of Châteauguay being a lecture delivered at Ormstown, March 8th, 1889 / by W.D. Lighthall ; with some local and personal notes by W. Patterson.","Lighthall, W. D. 1857-1954",1889,0,eng,
2085,"Cyropaedia, with an English translation by Walter Miller.",Xenophon.,1947,0,grc,
22306,"Human traits and their social significance, by Irwin Edman. Printed for use of the students of Columbia College. Parts I-[III]","Edman, Irwin, 1896-1954.",1919,0,eng,3.0
20821,"Betty Wales, freshman / by Margaret Warde [pseud.]","Warde, Margaret, 1875-",1932,0,eng,369.0
4330,"Two expeditions into the interior of southern Australia, during the years 1828,1829,1830, and 1831 :  with observations on the soil, climate, and general resources of the colony of New South Wales. By Capt. Charles Sturt.","Sturt, Charles, 1795-1869.",1833,0,eng,
39571,Nicolo Paganini / Napsal Jaroslav Čeleda.,"Čeleda, Jaroslav,",1914,0,cze,
72091,"Du role des coups de baton dans les relations sociales, et, en particulier, dans l'histoire littéraire, par Victor Fournel.","Fournel, Victor, 1829-1894.",1858,0,fre,2.0
6295,"No defence, by Gilbert Parker ... With frontispiece by C.D. Williams.","Parker, Gilbert, 1862-1932.",1920,1,eng,347.0
17201,Is life worth living?,"Mallock, W. H. 1849-1923.",1880,0,eng,1.0
67331,"Illustrations of the Huttonian theory of the earth. Edinburgh,  Printed for Cadell and Davies, London, and W. Creech, Edinburgh, 1802","Playfair, John, 1748-1819",1956,0,eng,528.0
71639,"Wild beasts; a study of the characters and habits of the elephant, lion, leopard, panther, jaguar, tiger, puma, wolf, and grizzly bear; by J. Hampden Porter ...","Porter, J. Hampden",1909,0,eng,
933,"The Bab ballads, with which are included, Songs of a Savoyard. With 350 illustrations by the author.","Gilbert, W. S. 1836-1911.",1899,0,eng,
72122,The snowman / Raymond Briggs.,"Briggs, Raymond.",1978,1,eng,
26783,The story of the Kearsarge and Alabama.,"Browne, A. K.",1868,0,eng,
43309,"Histoire de la monarchie de juillet, par Paul Thureau-Dangin ...","Thureau-Dangin, Paul, 1837-1913",1892,0,fre,
21198,"Anecdotes of painters, engravers, sculptors and architects and curiosities of art by S. Spooner ... in three volumes ...","Spooner, Shearjashub, 1809-1859.",1865,0,eng,
19714,With Frederick the Great; a story of the Seven Years' War. With twelve illustrations by Wal Paget.,"Henty, G. A. 1832-1902.",1903,0,eng,374.0
46001,A parody on Iolanthe / by D. Dalziel ; the whole illustrated by H.W. McVickar.,"Dalziel, D.",1883,0,eng,
8113,"Literary love-letters, and other stories, by Robert Herrick.","Herrick, Robert, 1868-1938",1897,0,eng,4.0
18203,Die prosa van die Twede Afrikaanse Beweging.,"Schoonees, P. C. 1891-1970.",1922,0,dut,
24804,"The rider in khaki; a novel, by Nat Gould.","Gould, Nat.",1918,1,eng,
46687,Les jardins : histoire et description / Arthur Mangin ; dessins par Anastasi ... [et al.].,"Mangin, Arthur, 1824-1887.",1867,0,fre,444.0
7627,Devereux.,"Lytton, Edward Bulwer Lytton, Baron, 1803-1873",1995,0,eng,
717,Chita; a memory of Last Island.,"Hearn, Lafcadio, 1850-1904.",1917,0,eng,204.0
53868,Helen Ford.,"Alger, Horatio, Jr., 1832-1899.",1866,0,eng,297.0
1086,A horse's tale / by Mark Twain ; illustrated by Lucius Hitchcock.,"Twain, Mark, 1835-1910.",1906,1,eng,
30540,The gates between / by Elizabeth Stuart Phelps.,"Phelps, Elizabeth Stuart, 1844-1911.",1887,0,eng,222.0
54312,Mons : guide du touriste / Gonzalès Decamps.,"Decamps, Gonzalès.",1894,0,fre,
33715,The cottage of delight : a novel / by Will N. Harben.,"Harben, Will N. 1858-1919.",1919,1,eng,426.0
25572,Captain Davy's honeymoon / Hall Caine.,"Caine, Hall, Sir, 1853-1931.",1892,1,eng,
47078,A manual of clinical diagnosis.,"Todd, James Campbell, 1874-1928.",1908,0,eng,319.0
10132,"The sowers, by Henry Seton Merriman [pseud.]","Merriman, Henry Seton, 1862-1903.",1896,0,eng,
61282,"Lappalaisten uskonto, kirjoittanut Uno Holmberg [pseud].","Harva, Uno, 1882-1949.",1915,0,fin,112.0
64092,"The Christmas dinner : from ""The sketch book"" / by Washington Irving.","Irving, Washington, 1783-1859.",1938,1,eng,
72602,"A Muramasa blade; a story of feudalism in old Japan, by Louis Wertheimber.","Wertheimber, Louis.",1887,1,eng,3.0
24980,William Pitt and the great war / by J. Holland Rose.,"Rose, J. Holland 1855-1942.",1912,0,eng,
16559,The life story of an old rebel / by John Denvir ...,"Denvir, John, 1834-1916.",1910,0,eng,288.0
35677,"Education in the home, the kindergarten, and the primary school / by Elizabeth P. Peabody ; with an introduction by E. Adelaide Manning.","Peabody, Elizabeth Palmer, 1804-1894.",1887,0,eng,224.0
45880,A secret inheritance / by B.L. Farjeon. 1,"Farjeon, B. L. 1833-1903.",1887,1,eng,
47556,The wizard's son; a novel.,"Oliphant, Mrs. 1828-1897.",1884,0,eng,
16044,Concerning the earths in our solar system which are called planets;,"Swedenborg, Emanuel, 1688-1772.",1839,0,eng,113.0
5321,"On the spiritual in art; first complete English translation,","Kandinsky, Wassily, 1866-1944.",1946,0,eng,
55166,"The unjust steward; or, The minister's debt, by Mrs. Oliphant.","Oliphant, Mrs. 1828-1897.",1896,0,eng,313.0
40850,Carolina Lee / by Lilian Bell ; with a frontispiece in colour by Dora Wheeler Keith.,"Bell, Lilian, 1867-1929.",1906,0,eng,2.0
30732,"The son of his mother, by Clara Viebig. Authorised translation by H. Raahauge.","Viebig, Clara, 1860-1952.",1913,1,eng,3.0
65872,Chronicles of pharmacy / by A.C. Wootton.,"Wootton, A. C., d. 1910.",1910,0,eng,
4786,Zone policeman 88; a close range study of the Panama Canal and its workers [by] Harry A. Franck.,"Franck, Harry Alverson, 1881-",1970,0,eng,314.0
